Direct?;From;To;Type;Member;FromMember
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel/factory_PropertyChanged
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase;FieldAccess;SimulationName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewPriceAnalysisViewModel/CreateSimulation
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationViewModelBase/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/NewSimulationWizardViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/SimulationFactory/ItemSpecificSimulationFactory[1];cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/SimulationFactory/ItemSpecificSimulationFactory[1]/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/SimulationFactory/ItemSpecificSimulationFactory[1];cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/SimulationFactory/ItemSpecificSimulationFactory[1]/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/SimulationFactory/ItemSpecificSimulationFactory[1];cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/BindableBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/SimulationFactory/ItemSpecificSimulationFactory[1]/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/Selector/NewSimulationSelectorBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/NewSimulation/Selector/NewSimulationSelectorBase/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SelectColourViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SelectColourViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SelectColourViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SelectColourViewModel/SetDisplayName
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SelectColourViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SelectColourViewModel/SetDisplayName
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;PropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;PropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/ItemPropertyChanged
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/GetSellingPricesForItemAsync
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/ViewModelBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationItemViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/CanCreateNewVersion
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/Save
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SaveCompleted
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/CanSave
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SetSimulation
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SetSimulation
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SetSimulationImpl
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SetSimulationImpl
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;Item;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SetSimulationImpl
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/SetSimulationImpl
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;PropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/LoadItemsCompleted
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;PropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/LoadAllItems
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/ItemPropertyChanged
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;State;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/ItemPropertyChanged
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;FieldAccess;IsModified;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/ConfirmNavigationRequest
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SellingPrice/SellingPriceSimulationViewModel/ChangeSelection
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;PropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListItemViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListItemViewModel/entity_PropertyChanged
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListItemViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WrapperViewModel[1];FieldAccess;Entity;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListItemViewModel/Open
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;OnPropertyChanged;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationViewModelBase/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/CompositeCrudViewModel[2];MethodCall;RefreshAll;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/CompositeCrudViewModel[2];MethodCall;AddDerivedDataSource;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/CompositeCrudViewModel[2];MethodCall;AddDerivedDataSource;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/CompositeCrudViewModel[2];MethodCall;AddDerivedDataSource;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/CompositeCrudViewModel[2];MethodCall;DisplayName;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/CompositeCrudViewModel[2];MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Simulation/ViewModel/SimulationListViewModel/(field initializer)
True;cs+class://Qnh/Sbs/PricingTool/Import/Downloader/ErrorDownloader;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Import/Downloader/ErrorDownloader/DownloadAsync
True;cs+class://Qnh/Sbs/PricingTool/Import/Downloader/ErrorDownloader;cs+class://Qnh/Sbs/PricingTool/Business/BusinessBase;MethodCall;TwoStageAsyncProcess;cs+class://Qnh/Sbs/PricingTool/Import/Downloader/ErrorDownloader/DownloadAsync
False;cs+class://Qnh/Sbs/PricingTool/Import/ViewModel/FixBatchViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Import/ViewModel/FixBatchViewModel/(field initializer)
False;cs+class://Qnh/Sbs/PricingTool/Import/ViewModel/FixBatchViewModel;cs+class://Qnh/Sbs/PricingTool/Common/ViewModel/WorkspaceViewModelBase;MethodCall;Set;cs+class://Qnh/Sbs/PricingTool/Import/ViewModel/FixBatchViewModel/(field initializer)
